Topic,Count,Name,Representation,Representative_Docs
582,15,582_insatisfação_vazio_ferido_insatisfações,"['insatisfação', 'vazio', 'ferido', 'insatisfações', 'anseios', 'atual', 'descontentamento', 'desencontro', 'orgulho', 'situação']","['Vazio e insatisfação', '• Vazio e insatisfação', 'Vazio e insatisfação']"
583,15,583_urbana_cidade_rua_anonimato,"['urbana', 'cidade', 'rua', 'anonimato', 'urbanas', 'modernas', 'campo', 'grande', 'urbanidade', 'urbanizada']","['Vida urbana e solidão', 'Vida urbana e mudança', '• Cidade e vida urbana']"
584,15,584_relacional_pessoal_humanas_vida,"['relacional', 'pessoal', 'humanas', 'vida', 'outro', 'relacionamentos', 'relações', 'com', 'relação', 'sobre']","['Vida pessoal e relacionamentos', 'Vida Relacional', '• Vida pessoal e relacional']"
585,15,585_rejeição_vingança_rejeições_exclusão,"['rejeição', 'vingança', 'rejeições', 'exclusão', 'despeito', 'confissões', 'fuga', 'desencontro', 'desapego', 'vontade']","['Vingança e rejeição', 'Vingança e rejeição', 'Vingança e rejeição']"
586,15,586_infelicidade_desajustamento_incompreensão_desgosto,"['infelicidade', 'desajustamento', 'incompreensão', 'desgosto', 'inconformidade', 'desespero', 'desesperança', 'dependência', '', '']","['Infelicidade e desespero', 'Infelicidade e desespero', 'Infelicidade e Desespero']"
587,15,587_sei_summarize_themes_eu,"['sei', 'summarize', 'themes', 'eu', 'addressed', 'aqui', 'tópicos', 'estão', 'that', 'aquilo']","['Aqui estão os 5 tópicos:', 'Here are the 5 topics that summarize the themes addressed:', 'Aquilo que eu sei, aqui estão 5 tópicos:']"
588,15,588_harmonia_paz_união_convergência,"['harmonia', 'paz', 'união', 'convergência', 'céu', 'terra', 'busca', 'de', '', '']","['Paz e Harmonia', 'Paz e Harmonia', '• Paz e harmonia']"
589,15,589_solidão_perder_alguém_perda,"['solidão', 'perder', 'alguém', 'perda', 'dor', 'medo', 'da', 'saudade', 'de', '']","['• Perda e solidão', '• Perda e solidão', 'Perda e solidão']"
590,15,590_desânimo_insinuações_desajuste_razões,"['desânimo', 'insinuações', 'desajuste', 'razões', 'confusão', 'busca', 'por', '', '', '']","['• Confusão e desânimo', '• Confusão e desânimo', '• Confusão e desânimo']"
591,15,591_revelação_revelações_segredos_confissão,"['revelação', 'revelações', 'segredos', 'confissão', 'confissões', 'negativa', 'fofoca', 'surpresa', 'próprio', 'conhecimento']","['• Revelação e confissão', '• Revelação e conhecimento', '• Revelação e introspecção']"
592,15,592_passados_passada_um_atuais,"['passados', 'passada', 'um', 'atuais', 'memórias', 'nos', 'terminado', 'passado', 'sombra', 'recordações']","['3. Memórias de relacionamentos passados', 'Memórias de relacionamentos passados', 'Memórias de relacionamentos passados']"
593,15,593_proibição_desobediência_discriminação_preconceito,"['proibição', 'desobediência', 'discriminação', 'preconceito', 'restrição', 'tolice', 'contradição', 'permissividade', 'excessos', 'desregramento']","['• Preconceito e discriminação', 'Proibição e segredo', 'Proibição e Desobediência']"
594,15,594_maturidade_responsabilidade_parental_autoridade,"['maturidade', 'responsabilidade', 'parental', 'autoridade', 'infância', '', '', '', '', '']","['Maturidade e responsabilidade', 'Maturidade e responsabilidade', 'Maturidade e responsabilidade']"
595,15,595_sufrição_perda_sofrimento_,"['sufrição', 'perda', 'sofrimento', '', '', '', '', '', '', '']","['Perda e Sofrimento', 'Perda e Sofrimento', 'Perda e Sufrição']"
596,15,596_rejeição_dor_sofrimento_,"['rejeição', 'dor', 'sofrimento', '', '', '', '', '', '', '']","['• Rejeição e dor', '• Rejeição e dor', 'Rejeição e dor']"
597,15,597_mentira_falsidade_desinformação_decepção,"['mentira', 'falsidade', 'desinformação', 'decepção', 'desculpas', 'perdoão', 'engano', 'falsa', 'decepções', 'falha']","['• Mentira e decepção', 'Mentira e decepção', '4. Mentira e decepção']"
598,15,598_reminiscência_nostalgia_saudades_saudade,"['reminiscência', 'nostalgia', 'saudades', 'saudade', 'despedida', 'melancolia', '', '', '', '']","['Saudade e Nostalgia', 'Saudade e Reminiscência', 'Saudade e Reminiscência']"
599,15,599_comportamento_hábitos_maus_atitudes,"['comportamento', 'hábitos', 'maus', 'atitudes', 'muda', 'conquistar', 'consequências', 'vícios', '12', 'mudança']","['• Mudança de comportamento', '• Mudança de comportamento', '• Mudança de comportamento']"
600,15,600_rotina_cotidiana_estilo_ocupação,"['rotina', 'cotidiana', 'estilo', 'ocupação', 'vestimenta', 'routine', 'diária', 'everyday', 'prioridades', 'planejamento']","['• Vida cotidiana e rotina', '• Vida cotidiana e rotina', '• Vida cotidiana e rotina']"
601,15,601_indecisão_autoquestionamento_confusão_,"['indecisão', 'autoquestionamento', 'confusão', '', '', '', '', '', '', '']","['Confusão e indecisão', 'Confusão e indecisão', 'Confusão e indecisão']"
602,15,602_conexão_emocionalmente_apoio_verdadeira,"['conexão', 'emocionalmente', 'apoio', 'verdadeira', 'emocional', 'intenso', 'intensa', 'procura', 'emoção', 'busca']","['• Busca por conexão emocional', '• Busca por conexão emocional', '• Busca por conexão emocional']"
603,15,603_experiências_experiência_aprendizado_as,"['experiências', 'experiência', 'aprendizado', 'as', 'novas', 'com', 'relato', 'aprendizagem', '12', 'painel']","['• Aprendizado com as experiências', 'Aprendizado com as experiências', '• Aprendizado com as experiências']"
604,15,604_desinfecção_desilusão__,"['desinfecção', 'desilusão', '', '', '', '', '', '', '', '']","['Desilusão', 'Desilusão', 'Desinfecção']"
605,15,605_mudar_passado_11_vontade,"['mudar', 'passado', '11', 'vontade', 'de', 'mudança', 'do', '', '', '']","['Vontade de mudar o passado', 'Vontade de mudar o passado', 'Vontade de mudar o passado']"
606,15,606_desejadas_surpresas_mudanças_mudança,"['desejadas', 'surpresas', 'mudanças', 'mudança', 'inesperado', 'destruição', 'desapego', 'namoro', 'desafios', 'incerteza']","['Desapego e mudança', 'Desapego e mudanças', 'Mudanças Não Desejadas']"
607,15,607_daqueles_queridos_doce_longeio,"['daqueles', 'queridos', 'doce', 'longeio', 'saudade', 'amor', 'amizade', '', '', '']","['• Amor e saudade', 'Amor doce e saudade', '• Saudade e longeio daqueles queridos']"
608,14,608_desgostos_lamentável_perdidos_ameaçando,"['desgostos', 'lamentável', 'perdidos', 'ameaçando', 'perdas', 'desespero', 'perda', 'tempo', 'de', '']","['Ameaçando perda e desespero', '• Lamentável perda', '• Perdas e desgostos']"
609,14,609_raiva_irritação_ira_desgosto,"['raiva', 'irritação', 'ira', 'desgosto', 'frustração', 'estresse', 'contra', 'luta', 'desespero', '']","['• Frustração e raiva', '* Frustração e raiva', '• Frustração e raiva']"
610,14,610_realizados_desejos_satisfeitos_insatisfeitos,"['realizados', 'desejos', 'satisfeitos', 'insatisfeitos', 'não', 'insatisfações', 'realizado', '', '', '']","['Desejos não realizados', 'Desejos não realizados', 'Desejos não realizados']"
611,14,611_filial_vilão_particular_despeito,"['filial', 'vilão', 'particular', 'despeito', 'azar', 'pai', 'renúncia', 'desânimo', 'dificuldades', 'aquilo']","['Renúncia e azar', 'Pai Filial', 'Vilão particular']"
612,14,612_controle_excesso_loucura_outro,"['controle', 'excesso', 'loucura', 'outro', 'tentação', 'descontrole', 'desânimo', 'perda', 'ao', 'de']","['Perda de controle e confusão', 'Vontade e perda de controle', 'Desilusão e Perda de Controle']"
613,14,613_dizer_vou_diria_eu,"['dizer', 'vou', 'diria', 'eu', 'seguinte', 'li', 'disse', 'ouço', 'sugiro', 'sendo']","['Aquilo que eu vou dizer', 'Aquilo que eu vou dizer', 'Aquilo que eu vou dizer:']"
614,14,614_fé_crença_esperança_acreditar,"['fé', 'crença', 'esperança', 'acreditar', 'otimismo', 'dúvida', '', '', '', '']","['• Esperança e fé', '• Fé e esperança', '• Esperança e fé']"
615,14,615_intuição_emocional_confusão_,"['intuição', 'emocional', 'confusão', '', '', '', '', '', '', '']","['3. Confusão emocional', '3. Confusão emocional', '2. Confusão emocional']"
616,14,616_fugir_fuga_trato_refazer,"['fugir', 'fuga', 'trato', 'refazer', 'mau', 'vontade', 'de', 'se', '', '']","['Vontade de Fugir', 'Vontade de Fugir', 'Vontade de Fugir']"
617,14,617_internas_lutas_interna_luta,"['internas', 'lutas', 'interna', 'luta', '', '', '', '', '', '']","['• Lutas internas', '• Lutas internas', '• Lutas internas']"
618,14,618_transcendência_morte_eternidade_voo,"['transcendência', 'morte', 'eternidade', 'voo', 'criação', '', '', '', '', '']","['Morte e transcendência', 'Morte e transcendência', '• Morte e transcendência']"
619,14,619_lembranças_lembreiros_passado_do,"['lembranças', 'lembreiros', 'passado', 'do', 'as', 'sombra', 'reflexões', 'memória', 'sobre', 'memórias']","['• Lembranças do passado', '• Saudade e lembranças do passado', '• Saudade e lembranças do passado']"
620,14,620_futuro_preocupação_ansiedades_incerto,"['futuro', 'preocupação', 'ansiedades', 'incerto', 'diante', 'medo', 'incerteza', 'do', 'incertezas', 'dúvida']","['• Perda e medo do futuro', 'Incerteza e medo do futuro', '• A incerteza do futuro']"
621,14,621_romance_reunião_paixão_jogo,"['romance', 'reunião', 'paixão', 'jogo', 'romantismo', 'de', 'amor', '', '', '']","['Paixão e romance', 'Romance e Paixão', '* Paixão e romance']"
622,14,622_responsabilidades_escolhas_postura_escolha,"['responsabilidades', 'escolhas', 'postura', 'escolha', 'responsabilidade', 'importância', 'decisão', 'decisões', 'poder', 'reflexões']","['Escolhas e responsabilidades', 'Escolhas e responsabilidades', 'Escolhas e responsabilidades']"
623,14,623_construção_relacionamentos_relacionamento_relação,"['construção', 'relacionamentos', 'relacionamento', 'relação', 'da', '', '', '', '', '']","['1. Relacionamentos', '1. Relacionamentos', '1. A construção da relação']"
624,14,624_segurança_autoconfiança_autoproteção_autoestima,"['segurança', 'autoconfiança', 'autoproteção', 'autoestima', 'autoaceitação', 'autoconhecimento', 'proteção', '', '', '']","['4. Autoestima e segurança', 'Autoestima e segurança', '• Autoestima e segurança']"
625,14,625_familiar_conhecido_shopping_planejamento,"['familiar', 'conhecido', 'shopping', 'planejamento', 'convívio', 'familiares', 'estabilidade', 'quotidiana', 'vida', 'mudanças']","['Vida familiar', 'Vida familiar', 'Vida familiar']"
626,14,626_desapontamentos_perdas_desapontamento_decepções,"['desapontamentos', 'perdas', 'desapontamento', 'decepções', 'decepção', 'perda', 'desilusão', '', '', '']","['* Perdas e decepções', 'Perdas e desapontamentos', 'Perdas e Desapontamentos']"
627,14,627_memória_nostalgia_memórias_passado,"['memória', 'nostalgia', 'memórias', 'passado', 'do', '', '', '', '', '']","['* Memória e nostalgia', '* Memória e nostalgia', '* Memória e nostalgia']"
628,14,628_frustrações_cansatividade_desacerto_desacertos,"['frustrações', 'cansatividade', 'desacerto', 'desacertos', 'situações', 'dificuldades', 'desencontros', 'frustração', 'erros', 'com']","['Dificuldades e frustrações', 'Dificuldades e frustrações', 'Dificuldades e frustrações']"
629,14,629_fugir_escapar_realidade_esconde,"['fugir', 'escapar', 'realidade', 'esconde', 'fato', 'regresso', 'da', 'vontade', 'superar', 'para']","['3. Vontade de fugir da realidade', '• Vontade de fugir da realidade', '• Vontade de fugir da realidade']"
630,14,630_felizes_sentimentais_memórias_intensos,"['felizes', 'sentimentais', 'memórias', 'intensos', 'tristes', 'partidos', 'sentimentos', 'compartilhadas', 'intensas', 'sentimento']","['* Memórias sentimentais', 'Memórias sentimentais', 'Memórias felizes e sentimentais']"
631,14,631_decepção_decepções_ilusões_confissões,"['decepção', 'decepções', 'ilusões', 'confissões', 'ao', 'desapontamento', 'amoroso', 'amorosa', 'relação', 'em']","['• Amor e decepção', '• Amor e decepção', '• Amor e decepção']"
632,14,632_adeus_goodbyes_pregões_lamentável,"['adeus', 'goodbyes', 'pregões', 'lamentável', 'despedidas', 'despedida', 'viagem', 'ao', 'resistência', 'perda']","['* Despedidas e Adeus', '• Despedidas e adeus', '• Despedidas e adeus']"
633,14,633_libertação_independência_autonomia_liberação,"['libertação', 'independência', 'autonomia', 'liberação', '', '', '', '', '', '']","['4. Libertação e independência', 'Libertação e independência', 'Libertação e Independência']"
634,14,634_autodestruição_autossuficiência_autoanálise_autoproteção,"['autodestruição', 'autossuficiência', 'autoanálise', 'autoproteção', 'autoquestionamento', 'autoaceitação', 'internos', 'autodescoberta', 'coragem', 'ajuda']","['• Autodestruição e dependência', '• Autodestruição e autoconhecimento', '• Autodestruição']"
635,14,635_segurança_confiança_proteção_busca,"['segurança', 'confiança', 'proteção', 'busca', 'por', '', '', '', '', '']","['• Confiança e segurança', '• Confiança e segurança', '• Confiança e segurança']"
636,14,636_defesa_proteção_defender_despeito,"['defesa', 'proteção', 'defender', 'despeito', 'se', 'vontade', 'de', '', '', '']","['Defesa e Proteção', '• Defesa e proteção', '* Proteção e defesa']"
637,14,637_medo_incerteza_13_coragem,"['medo', 'incerteza', '13', 'coragem', 'desconhecimento', 'amar', 'pecado', 'desejo', 'vontade', 'de']","['Medo e Incerteza', 'Medo e Incerteza', '2. Medo e Incerteza']"
638,14,638_descontração_alegria_alegre_lugar,"['descontração', 'alegria', 'alegre', 'lugar', 'descrição', 'relaxamento', 'momentos', 'social', 'um', 'felicidade']","['• Alegria e descontração', '* Alegria e descontração', '• Alegria e descontração']"
639,14,639_plenamente_intensamente_viver_máximo,"['plenamente', 'intensamente', 'viver', 'máximo', 'afundar', 'apesar', 'rendê', 'render', 'dos', 'manter']","['Vontade de viver plenamente', 'Vontade de viver plenamente', '* Vontade de viver plenamente']"
640,14,640_amoroso_desespero__,"['amoroso', 'desespero', '', '', '', '', '', '', '', '']","['* Desespero amoroso', 'Desespero amoroso', 'Desespero amoroso']"
641,14,641_fama_celebridade_prestígio_glória,"['fama', 'celebridade', 'prestígio', 'glória', 'putaria', 'reputação', 'showmanship', 'reconhecimento', 'vaidade', 'entretenimento']","['Fama e celebridade', 'Celebridade e Fama', 'Celebridade e Fama']"
642,14,642_rebelião_rebeldia_liberdade_libertação,"['rebelião', 'rebeldia', 'liberdade', 'libertação', '', '', '', '', '', '']","['4. Rebelião e liberdade', '• Rebelião e liberdade', '• Rebelião e liberdade']"
643,14,643_recordações_lembrança_memórias_memória,"['recordações', 'lembrança', 'memórias', 'memória', 'pessoais', 'lembranças', '', '', '', '']","['Memórias e recordações', 'Memórias e recordações', 'Memórias e recordações']"
644,14,644_separação_separações_despedida_despedidas,"['separação', 'separações', 'despedida', 'despedidas', 'ou', '', '', '', '', '']","['Despedida e Separação', 'Despedida e separação', 'Despedida e Separação']"
645,14,645_tumultuados_tumultuosos_tumultuado_tumultuoso,"['tumultuados', 'tumultuosos', 'tumultuado', 'tumultuoso', 'relacionamentos', 'relacionamento', '', '', '', '']","['• Relacionamentos tumultuados', '• Relacionamentos tumultuados', 'Relacionamentos tumultuados']"
646,14,646_crescimento_pessoal_maturação_processo,"['crescimento', 'pessoal', 'maturação', 'processo', 'mudanças', 'de', '', '', '', '']","['Crescimento pessoal', 'Crescimento pessoal', '• Crescimento Pessoal']"
647,14,647_covered_subjects_describe_that,"['covered', 'subjects', 'describe', 'that', 'the', 'topics', 'here', 'are', '', '']","['Here are the 5 topics that describe the subjects covered:', 'Here are the 5 topics that describe the subjects covered:', 'Here are the 5 topics that describe the subjects covered:']"
648,14,648_inocência_innocence_youthful_perdidas,"['inocência', 'innocence', 'youthful', 'perdidas', 'justiça', 'infância', 'ilusão', 'perda', 'confiança', 'de']","['Perda de inocência', '• Perda de inocência', 'Perda de inocência']"
649,13,649_desenvolvimento_crescimento_pessoal_,"['desenvolvimento', 'crescimento', 'pessoal', '', '', '', '', '', '', '']","['Desenvolvimento pessoal e crescimento', '• Desenvolvimento pessoal e crescimento', '• Desenvolvimento pessoal e crescimento']"
650,13,650_descontração_relaxamento_festa_celebração,"['descontração', 'relaxamento', 'festa', 'celebração', '', '', '', '', '', '']","['Festa e descontração', 'Festa e descontração', '• Festa e descontração']"
651,13,651_autocrítica_autopiedade_autorrecusa_mesma,"['autocrítica', 'autopiedade', 'autorrecusa', 'mesma', 'crítica', 'autoimagem', 'si', 'sincera', 'remorso', 'imperfeição']","['Autocrítica e reflexão', '• Autocrítica e reflexão', '• Reflexão e Autocrítica']"
652,13,652_conflitivo_amorosas_intensivo_conflitos,"['conflitivo', 'amorosas', 'intensivo', 'conflitos', 'disputas', 'conflito', 'raiva', 'lutas', 'relações', 'amoroso']","['• Amor conflitivo', '• Relações amorosas e conflitos', 'Lutas e disputas amorosas']"
653,13,653_solidariedade_unidade_união_mútuo,"['solidariedade', 'unidade', 'união', 'mútuo', 'apoio', 'pertencimento', 'amizade', 'cuidado', 'proteção', 'compromisso']","['* Amizade e solidariedade', '• Amizade e solidariedade', '4. Amizade e solidariedade']"
654,13,654_viagem_mudança_localização_hábito,"['viagem', 'mudança', 'localização', 'hábito', 'ambiente', 'mudanças', 'vida', 'de', '', '']","['Viagem e mudança', '4. Viagem e mudança', 'Viagem e mudança']"
655,13,655_desesperado_desperado_imprevisível_amor,"['desesperado', 'desperado', 'imprevisível', 'amor', '', '', '', '', '', '']","['Amor Desesperado', 'Amor Desesperado', 'Amor Desesperado']"
656,13,656_vigilância_proteção_vigilantismo_cautela,"['vigilância', 'proteção', 'vigilantismo', 'cautela', 'alerta', 'observação', 'vigília', 'preocupação', 'segurança', 'responsabilidade']","['Vigilância e proteção', 'Vigilância e Proteção', 'Vigilância e proteção']"
657,13,657_solidão_introspecção_solitude_momentos,"['solidão', 'introspecção', 'solitude', 'momentos', 'lembranças', 'reflexão', 'de', '', '', '']","['• Solidão e introspecção', '• Solidão e introspecção', 'Solidão e introspecção']"
658,13,658_conflicto_confusão_angústia_desamparo,"['conflicto', 'confusão', 'angústia', 'desamparo', 'desespero', 'conflito', '', '', '', '']","['• Confusão e desespero', '• Confusão e desespero', '• Conflicto e desespero']"
659,13,659_ressentimento_vingança_vitimização_reação,"['ressentimento', 'vingança', 'vitimização', 'reação', 'conflito', '', '', '', '', '']","['• Vingança e ressentimento', 'Vingança e ressentimento', 'Vingança e ressentimento']"
660,13,660_resistência_mudança_ao_destino,"['resistência', 'mudança', 'ao', 'destino', 'tempo', '', '', '', '', '']","['3. Resistência à mudança', '• Resistência à mudança', '• Resistência à mudança']"
661,13,661_impotência_impossíveis_frustração_situações,"['impotência', 'impossíveis', 'frustração', 'situações', 'com', '', '', '', '', '']","['• Frustração e impotência', 'Frustração e impotência', '• Frustração e impotência']"
662,13,662_conflituosa_conflitual_relação_conflituosas,"['conflituosa', 'conflitual', 'relação', 'conflituosas', 'relações', 'conflitos', 'relacionamentos', '', '', '']","['Relação conflituosa', '* Relação conflituosa', '• Relação conflituosa']"
663,13,663_disputa_disputas_repressão_discórdia,"['disputa', 'disputas', 'repressão', 'discórdia', 'conflito', 'conflitos', '', '', '', '']","['Conflito e disputa', '• Conflito e disputa', '• Conflito e disputa']"
664,13,664_maternidade_paternidade_família_paterna,"['maternidade', 'paternidade', 'família', 'paterna', 'mãe', 'filha', 'influência', 'parentesco', 'pai', 'familiar']","['• Maternidade e família', '* Família e maternidade', '* Família e maternidade']"
665,13,665_reflexões_sobre_um_reflexão,"['reflexões', 'sobre', 'um', 'reflexão', 'relacionamento', 'relacionamentos', 'relação', '', '', '']","['• Reflexões sobre o relacionamento', '2. Reflexões sobre o relacionamento', '• Reflexões sobre o relacionamento']"
666,13,666_angústia_solidariedade_agonia_paixão,"['angústia', 'solidariedade', 'agonia', 'paixão', 'sofrimento', '', '', '', '', '']","['• Sofrimento e angústia', '5. Sofrimento e angústia', '• Sofrimento e angústia']"
667,13,667_vergonha_humilhação_constrangimento_inadequação,"['vergonha', 'humilhação', 'constrangimento', 'inadequação', 'culpa', 'arrependimento', 'família', 'autoconhecimento', 'sofrimento', '']","['* Família e vergonha', '• Vergonha e autoconhecimento', 'Vergonha e sofrimento']"
668,13,668_farewells_despedidas_nostalgia_despedida,"['farewells', 'despedidas', 'nostalgia', 'despedida', 'and', 'desilusão', '', '', '', '']","['Despedida e nostalgia', 'Despedida e nostalgia', 'Farewells and nostalgia']"
669,13,669_libertação_mudança_liberação_mudar,"['libertação', 'mudança', 'liberação', 'mudar', 'vontade', 'de', '', '', '', '']","['• Libertação e mudança', '• Libertação e mudança', '• Libertação e Mudança']"
670,13,670_destruída_destruídas_destruído_danificado,"['destruída', 'destruídas', 'destruído', 'danificado', 'destruidora', 'destruídos', 'relações', 'relação', 'relacionamento', 'relacionamentos']","['* Relação destruída', '2. Relação destruída', '2. Relação destruída']"
671,13,671_suspeita_desconfiança_mágoa_insegurança,"['suspeita', 'desconfiança', 'mágoa', 'insegurança', 'dúvida', '', '', '', '', '']","['• Desconfiança e suspeita', '• Desconfiança e suspeita', '• Desconfiança e suspeita']"
672,13,672_romance_desagrado_infeliz_trágico,"['romance', 'desagrado', 'infeliz', 'trágico', 'romântico', 'romantismo', 'desamor', 'crise', 'em', 'desilusão']","['Romance e desilusão', 'Romance e desilusão', 'Romântico em desagrado']"
673,13,673_controle_liberdade_autonomia_perda,"['controle', 'liberdade', 'autonomia', 'perda', 'ou', 'de', 'luta', 'por', '', '']","['Perda de Controle e Liberdade', '• Liberdade e perda de controle', '• Perda de controle e liberdade']"
674,13,674_longevidade_longedecência_saudades_saudade,"['longevidade', 'longedecência', 'saudades', 'saudade', 'compromisso', 'amor', '', '', '', '']","['Saudade e Longevidade', 'Saudade e Longevidade', 'Saudade e Longevidade']"
675,13,675_luto_destruição_desencantamento_perda,"['luto', 'destruição', 'desencantamento', 'perda', 'desejo', 'dor', 'desilusão', '', '', '']","['• Luto e perda', 'Luto e perda', '• Luto e perda']"
676,13,676_desacordos_desacordo_conflição_conflito,"['desacordos', 'desacordo', 'conflição', 'conflito', 'discordância', 'conflitos', 'desencontro', 'dificuldades', '', '']","['Dificuldades e desacordos', 'Conflitos e desacordos', 'Conflitos e desacordos']"
677,13,677_fugir_escapar_vontade_fuga,"['fugir', 'escapar', 'vontade', 'fuga', 'de', '', '', '', '', '']","['Vontade de fugir', 'Vontade de fugir', 'Vontade de fugir']"
678,13,678_agonia_magoa_dor_desespero,"['agonia', 'magoa', 'dor', 'desespero', 'sofrimento', '', '', '', '', '']","['Desespero e agonia', 'Desespero e agonia', '* Desespero e agonia']"
679,13,679_obsessivos_obsessão_obsesivos_pensamentos,"['obsessivos', 'obsessão', 'obsesivos', 'pensamentos', 'loucura', 'pasião', 'exagero', 'atração', 'alguém', 'sobre']","['Pensamentos Obsessivos', 'Pensamentos obsessivos', 'Pensamentos obsessivos']"
680,13,680_peculiaridades_mistérios_da_humanas,"['peculiaridades', 'mistérios', 'da', 'humanas', 'peculiaridade', 'seus', 'sociedade', 'respeito', 'vida', 'pessoal']","['Peculiaridades da Vida', 'Peculiaridades da vida', '• Peculiaridades da vida']"
681,13,681_ilusão_ilusões_mentiras_engano,"['ilusão', 'ilusões', 'mentiras', 'engano', 'falsa', 'mentira', 'enganos', 'falsidade', '', '']","['Mentira e Ilusão', '• Mentira e ilusão', 'Ilusão/Mentira']"
682,13,682_familiar_honra_família_parentalidade,"['familiar', 'honra', 'família', 'parentalidade', 'responsabilidade', 'autoridade', 'responsabilidades', 'proteção', 'respeito', 'vida']","['• Respeito e honra à parentalidade', 'Vida familiar e responsabilidade', '• Responsabilidade familiar']"
683,13,683_15_amores_oportunidades_amorosas,"['15', 'amores', 'oportunidades', 'amorosas', 'desencanto', 'pena', 'ameaça', 'perda', 'amorosa', 'de']","['• Desencanto e perda de amor', '• Perda de amores', '15. Perda de oportunidades amorosas']"
684,13,684_desapontamento_pena_desapontamentos_desencontros,"['desapontamento', 'pena', 'desapontamentos', 'desencontros', 'desencanto', 'penas', 'arrependimento', 'decepção', 'incerteza', 'desilusão']","['Desapontamento', '• Desapontamento', '• Desapontamento']"
685,13,685_lealdade_fandom_amizade_amor,"['lealdade', 'fandom', 'amizade', 'amor', '', '', '', '', '', '']","['• Amizade e lealdade', '• Amizade e lealdade', '* Amizade e lealdade']"
686,13,686_crescimento_crescer_mudanças_mudança,"['crescimento', 'crescer', 'mudanças', 'mudança', 'mudar', 'vontade', 'de', '', '', '']","['Mudança e Crescimento', 'Crescimento e mudança', 'Crescimento e mudança']"
687,13,687_vendas_trabalho_negócios_comércio,"['vendas', 'trabalho', 'negócios', 'comércio', 'compra', 'serviços', 'venda', 'empregos', 'objetos', 'consumismo']","['• Vendas e Comércio', 'Vendas e negócios', 'Vendas e Negócios']"
688,13,688_conectar_se_conexão_vontade,"['conectar', 'se', 'conexão', 'vontade', 'de', 'dor', 'perda', '', '', '']","['Vontade de se conectar', 'Vontade de se conectar', '2. Vontade de se conectar']"
689,13,689_insatisfação_descontentamento_infelicidade_desilusão,"['insatisfação', 'descontentamento', 'infelicidade', 'desilusão', 'desânimo', '', '', '', '', '']","['Desilusão e insatisfação', '• Descontentamento e insatisfação', '* Descontentamento e insatisfação']"
690,13,690_realização_felicidade_satisfação_encontrado,"['realização', 'felicidade', 'satisfação', 'encontrado', 'completude', 'ter', 'especial', 'busca', 'orgulho', 'pela']","['• Busca por realização e felicidade', '• Busca por realização e felicidade', '• Busca por felicidade e realização']"
691,13,691_falha_falhada_péssima_comunicação,"['falha', 'falhada', 'péssima', 'comunicação', 'sucedida', 'mal', 'vontade', 'de', '', '']","['• Comunicação falha', '* Comunicação falha', '• Comunicação falha']"
692,13,692_culpa_responsabilidade_culpabilidade_consequências,"['culpa', 'responsabilidade', 'culpabilidade', 'consequências', '', '', '', '', '', '']","['Responsabilidade e Culpa', 'Responsabilidade e culpa', '2. Responsabilidade e culpa']"
693,13,693_sonhos_desejos_realizados_sonho,"['sonhos', 'desejos', 'realizados', 'sonho', 'especiais', 'esperanças', 'compartilhar', 'paixões', 'expectativas', 'momentos']","['• Desejos e sonhos', '• Sonhos e desejos', '• Desejos e sonhos']"
694,13,694_paz_contentamento_espírito_felicidade,"['paz', 'contentamento', 'espírito', 'felicidade', 'felizes', 'vivência', 'momentos', 'interior', 'satisfação', 'busca']","['Paz e contentamento', 'Paz e contentamento', 'Paz e contentamento']"
695,13,695_voltar_atrás_retornar_reconnectar,"['voltar', 'atrás', 'retornar', 'reconnectar', 'recuperação', 'recuperar', 'situação', 'vontade', 'ao', 'se']","['Vontade de voltar atrás', '2. Vontade de voltar atrás', 'Vontade de voltar atrás']"
696,13,696_emancipação_libertação_liberação_renascimento,"['emancipação', 'libertação', 'liberação', 'renascimento', 'liberdade', '', '', '', '', '']","['• Libertação e liberdade', '* Liberdade e emancipação', '* Liberdade e emancipação']"
697,13,697_separação_desfeitos_separações_ou,"['separação', 'desfeitos', 'separações', 'ou', 'perda', '', '', '', '', '']","['Perda e separação', 'Perda e separação', 'Perda e Separação']"
698,13,698_um_memórias_histórias_terminado,"['um', 'memórias', 'histórias', 'terminado', 'intenso', 'relacionamento', 'uma', 'memória', 'de', 'relação']","['• Memórias de um relacionamento', '• Memórias de um relacionamento', '• Memórias de um relacionamento']"
699,12,699_perfeição_perfeito_fortaleza_imperfeição,"['perfeição', 'perfeito', 'fortaleza', 'imperfeição', 'insatisfação', 'busca', 'auto', 'pela', 'superação', 'falta']","['• Busca por perfeição', '• Busca por perfeição', 'Busca por perfeição']"
700,12,700_memórias_memória_nostalgia_lembranças,"['memórias', 'memória', 'nostalgia', 'lembranças', '', '', '', '', '', '']","['5. Memória e nostalgia', '5. Memória e nostalgia', '5. Memória e nostalgia']"
701,12,701_diversão_risada_alegria_prazer,"['diversão', 'risada', 'alegria', 'prazer', 'divertimento', 'amizade', 'amor', '', '', '']","['• Alegria e diversão', '* Alegria e diversão', '3. Alegria e diversão']"
702,12,702_paz_controlado_amorosas_controle,"['paz', 'controlado', 'amorosas', 'controle', 'experiências', 'perda', 'do', 'de', 'amor', '']","['Paz e amor', 'Paz e amor', 'Amor e Paz']"
