Topic,Count,Name,Representation,Representative_Docs
357,24,357_reflexões_sobre_nos_papel,"['reflexões', 'sobre', 'nos', 'papel', 'uso', 'próprio', 'perturbadoras', 'manipulação', 'presente', 'relacionamentos']","['reflexões sobre relacionamentos', 'reflexões sobre relacionamentos', 'reflexões sobre relacionamentos']"
358,24,358_sociais_social_convivência_pressão,"['sociais', 'social', 'convivência', 'pressão', 'julgamento', 'hierarquia', 'participar', 'injustiças', 'economico', 'isolação']","['problemas sociais', 'problemas sociais', 'problemas sociais']"
359,24,359_mudança_autodescoberta_autoajuda_autoaceitação,"['mudança', 'autodescoberta', 'autoajuda', 'autoaceitação', 'autoconhecimento', 'auto', 'transformação', 'reconstrução', 'mudanças', 'autodeterminação']","['mudança e autoconhecimento', 'autoconhecimento e mudança', 'autoconhecimento e mudança']"
360,24,360_expectativa_esperança_predição_mudanç,"['expectativa', 'esperança', 'predição', 'mudanç', 'esperado', 'ambição', 'surpresa', 'mudanças', 'mudança', 'desejo']","['esperança e expectativa', 'esperança e expectativa', 'esperança e expectativa']"
361,24,361_longeio_longeagem_saudade_,"['longeio', 'longeagem', 'saudade', '', '', '', '', '', '', '']","['saudade e longeio', 'saudade e longeio', 'saudade e longeio']"
362,24,362_conexão_proximidade_carinho_afeto,"['conexão', 'proximidade', 'carinho', 'afeto', 'connection', 'sede', 'longing', 'for', 'busca', 'love']","['busca por amor e conexão', 'busca por conexão e amor', 'busca por amor e conexão']"
363,24,363_deus_divina_religião_anjos,"['deus', 'divina', 'religião', 'anjos', 'guardiões', 'graça', 'homem', 'fé', 'súplica', 'salvação']","['aquilo que é deus', 'relação com deus', 'relação com deus']"
364,24,364_casamento_conjugais_matrimônio_casal,"['casamento', 'conjugais', 'matrimônio', 'casal', 'casalidade', 'casar', 'divórcio', 'filhos', 'ter', 'família']","['casamento e família', 'casamento e relacionamentos', 'casamento e relacionamentos']"
365,24,365_desconfiança_suspeita_incondicionalidade_preocupação,"['desconfiança', 'suspeita', 'incondicionalidade', 'preocupação', 'apreensão', 'manipulação', 'discordância', 'rancor', 'desacordo', 'mágoa']","['desconfiança e suspeita', 'desconfiança e suspeita', 'desconfiança e suspeita']"
366,24,366_emocionais_emocional_turmoil_emotional,"['emocionais', 'emocional', 'turmoil', 'emotional', 'conflito', 'struggle', 'batalha', 'confronto', 'crise', 'internos']","['conflitos internos e emocionais', 'conflitos emocionais', 'struggle and emotional turmoil']"
367,24,367_responsabilidade_liberdade_cuidado_entre,"['responsabilidade', 'liberdade', 'cuidado', 'entre', 'conflito', '', '', '', '', '']","['liberdade e responsabilidade', 'liberdade e responsabilidade', 'liberdade e responsabilidade']"
368,23,368_vi_eu_aquilo_que,"['vi', 'eu', 'aquilo', 'que', 'vejo', 'pode', 'ver', 'visto', 'foi', 'se']","['aquilo que eu vi', 'aquilo que eu vi', 'aquilo que eu vi']"
369,23,369_desânimo_insinuações_desajuste_insensatez,"['desânimo', 'insinuações', 'desajuste', 'insensatez', 'confusão', 'razões', 'falta', 'busca', 'por', '']","['confusão e desânimo', 'confusão e desânimo', 'confusão e desânimo']"
370,23,370_família_lamento_amigos_amizade,"['família', 'lamento', 'amigos', 'amizade', 'nostalgia', 'familiar', 'infelicidade', 'ressentimento', 'desespero', 'desilusão']","['amizade e família', 'amizade e família', 'amizade e família']"
371,23,371_segurança_proteção_abrigo_estabilidade,"['segurança', 'proteção', 'abrigo', 'estabilidade', 'garantia', 'amparo', 'resgate', 'confirmação', 'sensação', 'incessante']","['busca por segurança e proteção', 'busca por proteção e segurança', 'busca por segurança e proteção']"
372,23,372_paixões_afinidade_indefinidos_paixão,"['paixões', 'afinidade', 'indefinidos', 'paixão', 'invenção', 'fantasia', 'relacionamento', 'relacionamentos', 'de', '']","['relacionamentos e paixões', 'relacionamentos e paixões', 'relacionamentos e paixões']"
373,23,373_atenção_respeito_fome_consideração,"['atenção', 'respeito', 'fome', 'consideração', 'próximas', 'observação', 'outra', 'prioridade', 'às', 'sede']","['busca por atenção', 'busca por atenção', 'busca por atenção']"
374,23,374_voltar_ao_retorno_reviver,"['voltar', 'ao', 'retorno', 'reviver', 'passado', 'atrás', 'no', 'reverter', 'retornar', 'volta']","['vontade de voltar ao passado', 'vontade de voltar ao passado', 'vontade de voltar ao passado']"
375,23,375_desconhecimento_discordância_mistério_desentendimento,"['desconhecimento', 'discordância', 'mistério', 'desentendimento', 'anomia', 'correção', 'furtividade', 'inquietude', 'desacerto', 'contraste']","['confusão e desconhecimento', 'confusão e desconhecimento', 'confusão e desconhecimento']"
376,23,376_introspecção_introspeção_sofrimento_,"['introspecção', 'introspeção', 'sofrimento', '', '', '', '', '', '', '']","['sofrimento e introspecção', 'sofrimento e introspecção', 'sofrimento e introspecção']"
377,23,377_superar_para_passado_lidar,"['superar', 'para', 'passado', 'lidar', 'obstáculo', 'contra', 'lutando', 'esforço', 'adaptar', 'dificuldade']","['luta para superar o passado', 'luta para superar o passado', 'luta para superar o passado']"
378,23,378_problemas_no_em_na,"['problemas', 'no', 'em', 'na', 'incompatibilidade', 'nas', 'relação', 'relacionamentos', 'relações', 'uma']","['problemas em relacionamentos', 'problemas em relacionamentos', 'problemas em relacionamentos']"
379,23,379_vizinhança_comunidade_jardim_convivência,"['vizinhança', 'comunidade', 'jardim', 'convivência', 'conhecidos', 'vizinhos', 'urbanos', 'indesejável', 'residenciais', 'sociais']","['vizinhança e conflito', 'vizinhança e confusão', 'vizinhança']"
380,23,380_ressentimentos_ódio_ressentimento_disputa,"['ressentimentos', 'ódio', 'ressentimento', 'disputa', 'conflitos', 'decepções', 'conflito', 'julgamento', 'conflicto', 'brigas']","['ressentimentos e conflitos', 'ressentimentos e conflitos', 'conflitos e ressentimentos']"
381,23,381_falhos_falhado_fracassados_falho,"['falhos', 'falhado', 'fracassados', 'falho', 'falhados', 'falência', 'série', 'fracassado', 'pedaços', 'relacionamento']","['relacionamentos falhos', 'relacionamentos falhos', 'relacionamentos falhos']"
382,23,382_quo_status_mudar_estatus,"['quo', 'status', 'mudar', 'estatus', 'estado', 'atual', 'vontade', 'de', '', '']","['vontade de mudar o status quo', 'vontade de mudar o status quo', 'vontade de mudar o status quo']"
383,23,383_divertimento_diversão_party_pleasure,"['divertimento', 'diversão', 'party', 'pleasure', 'distrato', 'dança', 'festejo', 'festa', 'momentos', 'entretenimento']","['festa e divertimento', 'festa e divertimento', 'divertimento e festa']"
384,22,384_trabalho_cansaço_estresse_tired,"['trabalho', 'cansaço', 'estresse', 'tired', 'trabalhar', 'fadiga', 'stuck', 'empregos', 'or', 'cansatividade']","['rotina e trabalho', 'trabalho e estresse', 'trabalho e cansaço']"
385,22,385_confiança_perdida_rompida_traída,"['confiança', 'perdida', 'rompida', 'traída', 'ferida', 'destruída', 'mesmo', 'si', 'perda', 'controle']","['confiança perdida', 'confiança perdida', 'confiança perdida']"
386,22,386_romance_paixão__,"['romance', 'paixão', '', '', '', '', '', '', '', '']","['romance e paixão', 'romance e paixão', 'paixão e romance']"
387,22,387_infância_escolares_memórias_escola,"['infância', 'escolares', 'memórias', 'escola', 'origem', 'familiaridade', 'adolescência', 'lembranças', 'lugar', 'do']","['infância e memórias', 'infância e memórias', 'infância e memórias']"
388,22,388_diária_rotina_ocupação_responsabilidades,"['diária', 'rotina', 'ocupação', 'responsabilidades', 'prioridades', 'vida', 'cotidiana', 'com', '', '']","['vida diária e rotina', 'vida diária e rotina', 'vida diária e rotina']"
389,22,389_inconsistências_estranha_confusa_questioning,"['inconsistências', 'estranha', 'confusa', 'questioning', 'coisinha', 'relationships', 'humanas', 'confusão', 'nas', 'confusos']","['questioning relationships', 'inconsistências nas relações humanas', 'coisinha estranha em um relacionamento']"
390,22,390_desapego_mudança_mudanças_esquecimentos,"['desapego', 'mudança', 'mudanças', 'esquecimentos', 'despertar', 'esquecimento', 'esquecer', 'saudades', 'ou', 'mudar']","['desapego e mudança', 'desapego e mudança', 'desapego e mudança']"
391,22,391_libertação_mudança_liberação_mudar,"['libertação', 'mudança', 'liberação', 'mudar', 'vontade', 'liberdade', 'mudanças', 'busca', 'de', 'por']","['libertação e mudança', 'libertação e mudança', 'vontade de mudança e libertação']"
392,22,392_desperdício_desperdiçado_ou_pena,"['desperdício', 'desperdiçado', 'ou', 'pena', 'perda', 'dor', 'amorosa', 'sofrimento', 'amor', 'por']","['desperdício de amor', 'desperdício de amor', 'desperdício de amor']"
393,22,393_tumultuada_turbulento_relação_conflituosa,"['tumultuada', 'turbulento', 'relação', 'conflituosa', 'recente', 'perturbada', 'tempestuoso', 'final', 'termo', 'dois']","['relação tumultuada', 'relação tumultuada', 'relação tumultuada']"
394,22,394_arrependimento_longings_regrets_regret,"['arrependimento', 'longings', 'regrets', 'regret', 'regretos', 'desapontamento', 'lamento', 'and', 'ressentimento', 'desconfiança']","['desilusão e arrependimento', 'desilusão e arrependimento', 'amor e arrependimento']"
395,22,395_tristeza_sorrow_sentimento_perdida,"['tristeza', 'sorrow', 'sentimento', 'perdida', 'perturbador', 'perda', 'sentimentos', 'ou', 'melancolia', 'de']","['perda e tristeza', 'perda e tristeza', 'tristeza e perda']"
396,22,396_arrependimento_devido_regret_passadas,"['arrependimento', 'devido', 'regret', 'passadas', 'experiências', 'sofrimento', 'dor', '', '', '']","['sofrimento e arrependimento', 'sofrimento e arrependimento', 'sofrimento e arrependimento']"
397,22,397_luto_lamentação_saudade_alguém,"['luto', 'lamentação', 'saudade', 'alguém', 'ou', 'pela', 'dor', 'perda', 'de', '']","['luto e saudade', 'luto e saudade', 'luto e saudade']"
398,22,398_voltar_atrás_volta_lar,"['voltar', 'atrás', 'volta', 'lar', 'refazer', 'reconnectar', 'recuperação', 'início', 'recuperar', 'retorno']","['vontade de voltar atrás', 'vontade de voltar atrás', 'vontade de voltar atrás']"
399,22,399_maturidade_crescimento_madureza_acelerado,"['maturidade', 'crescimento', 'madureza', 'acelerado', 'crescer', 'envelhecimento', 'idade', 'dificuldade', 'pessoal', 'de']","['crescimento e maturidade', 'crescimento e maturidade', 'maturidade e crescimento']"
400,22,400_recordação_memória_pertencimento_reconhecimento,"['recordação', 'memória', 'pertencimento', 'reconhecimento', 'poder', 'crescimento', 'da', '', '', '']","['memória e recordação', 'memória e recordação', 'memória e recordação']"
401,22,401_vulnerabilidade_emocional_machucar_emocionalmente,"['vulnerabilidade', 'emocional', 'machucar', 'emocionalmente', 'estabilidade', 'ameaças', 'risco', 'perigo', 'insegurança', 'medo']","['vulnerabilidade emocional', 'vulnerabilidade emocional', 'vulnerabilidade emocional']"
402,22,402_promessas_cumpridas_promessa_compromissos,"['promessas', 'cumpridas', 'promessa', 'compromissos', 'cobertor', 'contratos', 'não', 'desejos', 'anseio', 'amorosas']","['amor e promessas não cumpridas', 'amor e promessas não cumpridas', 'promessas não cumpridas']"
403,22,403_reflexões_especial_inesquecível_memories,"['reflexões', 'especial', 'inesquecível', 'memories', 'reminiscence', 'recaídas', 'memórias', 'voz', 'reconstrução', 'conformidade']","['memórias e reflexões', 'memórias e reflexões', 'memórias e reflexões']"
404,22,404_desregramento_libertinagem_festividade_celebración,"['desregramento', 'libertinagem', 'festividade', 'celebración', 'semana', 'festa', 'festas', 'liberdade', 'libertação', 'fim']","['festa e libertinagem', 'festa e desregramento', 'festa e desregramento']"
405,21,405_vingança_ressentimento_ressentiment_retaliação,"['vingança', 'ressentimento', 'ressentiment', 'retaliação', 'agonia', 'raiva', 'sofrimento', '', '', '']","['ressentimento e vingança', 'vingança e ressentimento', 'vingança e ressentimento']"
406,21,406_despedidas_lembranças_lembrança_recordações,"['despedidas', 'lembranças', 'lembrança', 'recordações', 'despedida', 'recordação', '', '', '', '']","['despedidas e lembranças', 'despedidas e lembranças', 'despedidas e lembranças']"
407,21,407_amarga_trágica_profunda_despedida,"['amarga', 'trágica', 'profunda', 'despedida', 'triste', 'desgosto', 'melancolia', 'desesperança', 'tristeza', 'desespero']","['despedida amarga', 'despedida amarga', 'despedida amarga']"
408,21,408_celebridade_fama_prestígio_glória,"['celebridade', 'fama', 'prestígio', 'glória', 'talento', 'reputação', 'putaria', 'reconhecimento', 'entretenimento', 'status']","['fama e celebridade', 'celebridade e fama', 'celebridade e fama']"
409,21,409_físico_sofrimente_muito_painel,"['físico', 'sofrimente', 'muito', 'painel', 'pessoa', 'sofrimento', 'do', 'de', '', '']","['pessoa sofrimente', 'sofrimento físico', 'sofrimento físico']"
410,21,410_confiança_ameijo_confiado_fiel,"['confiança', 'ameijo', 'confiado', 'fiel', 'quebrada', 'romântica', 'românticas', 'carinho', 'relações', 'amoroso']","['confiança e amor', 'amor e confiança', 'amor e confiança']"
411,21,411_aceitação_mensagens_entregar_rejeição,"['aceitação', 'mensagens', 'entregar', 'rejeição', 'amar', 'busca', 'pelo', 'sinceridade', 'amor', 'se']","['busca por amor e aceitação', 'busca por aceitação e amor', 'busca por amor e aceitação']"
412,21,412_mentira_traições_mentiras_traição,"['mentira', 'traições', 'mentiras', 'traição', 'falsas', 'mentirosa', 'promessas', '', '', '']","['mentira e traição', 'mentira e traição', 'mentira e traição']"
413,21,413_relações_interlúdio_ruim_casamento,"['relações', 'interlúdio', 'ruim', 'casamento', 'escolha', 'relação', 'ou', 'amor', 'mudança', '']","['amor e relações', 'amor e relações', 'amor e relações']"
414,21,414_loucura_impasse_caos_descabamento,"['loucura', 'impasse', 'caos', 'descabamento', 'loucar', 'estranho', 'tortura', 'insensatez', 'estranheza', 'descontrole']","['loucura e perda de controle', 'loucura e perda de controle', 'loucura']"
415,21,415_curso_rumo_mudar_da,"['curso', 'rumo', 'mudar', 'da', 'vida', 'desistir', 'vontade', 'na', 'de', 'mudanças']","['vontade de mudar o curso da vida', 'vontade de mudar o curso da vida', 'vontade de mudar o curso da vida']"
416,21,416_desistência_desânimo_sentido_desespero,"['desistência', 'desânimo', 'sentido', 'desespero', 'entrega', 'futuro', 'ao', 'vontade', 'realidade', 'relação']","['desânimo e desespero', 'desespero e desistência', 'desespero e desistência']"
417,21,417_orgulho_dignidade_besta_ostracismo,"['orgulho', 'dignidade', 'besta', 'ostracismo', 'autoestima', 'sorriso', 'força', 'estima', 'trabalho', 'vaidade']","['confiança e orgulho', 'confiança e orgulho', 'confiança e orgulho']"
418,21,418_aventura_viagem_férias_acampamento,"['aventura', 'viagem', 'férias', 'acampamento', 'viajista', 'viajem', 'pescaria', 'aventureiro', 'ação', 'sair']","['viagem e aventura', 'viagem e aventura', 'viagem e aventura']"
419,21,419_vagabundagem_escape_fuga_voação,"['vagabundagem', 'escape', 'fuga', 'voação', 'voar', 'freedom', 'voo', 'escapar', 'liberdade', 'vontade']","['liberdade e vagabundagem', 'liberdade e vagabundagem', 'vagabundagem e liberdade']"
420,21,420_crescimento_mudança_na_passagem,"['crescimento', 'mudança', 'na', 'passagem', 'tentativa', 'mudanças', 'mudar', 'tempo', 'vontade', 'do']","['crescimento e mudança', 'crescimento e mudança', 'mudança e crescimento']"
421,20,421_busca_liberdade_ajuda_por,"['busca', 'liberdade', 'ajuda', 'por', 'de', '', '', '', '', '']","['busca por liberdade', 'busca por liberdade', 'busca por liberdade']"
422,20,422_desejo_paixão_longing_desejos,"['desejo', 'paixão', 'longing', 'desejos', '', '', '', '', '', '']","['paixão e desejo', 'paixão e desejo', 'paixão e desejo']"
423,20,423_seus_vivência_difícil_bandida,"['seus', 'vivência', 'difícil', 'bandida', 'comum', 'na', 'desafiadora', 'dilemas', 'struggles', 'desafios']","['vida e seus problemas', 'vivência da vida e seus obstáculos', 'vivência da vida e seus dilemas']"
424,20,424_infidelidade_incestuoso_proibido_romance,"['infidelidade', 'incestuoso', 'proibido', 'romance', 'penas', 'amor', 'de', 'perda', 'por', 'sofrimento']","['amor e infidelidade', 'amor e infidelidade', 'amor e infidelidade']"
425,20,425_roubo_pérdida_após_liberdade,"['roubo', 'pérdida', 'após', 'liberdade', 'perdida', 'perder', 'perda', 'de', 'falta', 'família']","['perda de liberdade', 'perda de liberdade e roubo emocional', 'pérdida da liberdade após a família']"
426,20,426_familiar_casa_residência_shopping,"['familiar', 'casa', 'residência', 'shopping', 'conhecido', 'domésticos', 'doméstica', 'paisagem', 'planejamento', 'convívio']","['vida familiar', 'vida familiar', 'vida familiar']"
427,20,427_autenticidade_verdade_pela_busca,"['autenticidade', 'verdade', 'pela', 'busca', 'sinceridade', 'liberdade', 'libertação', 'luta', 'por', '']","['busca por liberdade e autenticidade', 'busca pela liberdade e autenticidade', 'busca pela liberdade e autenticidade']"
428,20,428_confiança_humanas_na_nas,"['confiança', 'humanas', 'na', 'nas', 'relação', 'em', 'dedicação', 'relacionamento', 'segurança', 'relações']","['relacionamento e confiança', 'relacionamento e confiança', 'relacionamento e confiança']"
429,20,429_comunicação_interpersonais_communication_digital,"['comunicação', 'interpersonais', 'communication', 'digital', 'interpessoal', 'tensos', 'relationships', 'problemas', 'dificuldades', 'relacionamentos']","['relacionamentos e comunicação', 'relacionamentos e comunicação', 'relacionamentos e comunicação']"
430,20,430_esquecimento_amnésia_aulas_esquecimentos,"['esquecimento', 'amnésia', 'aulas', 'esquecimentos', 'memória', 'desentendimentos', 'desconhecimento', 'lembrança', 'lembranças', 'memórias']","['memória e esquecimento', 'memória e esquecimento', 'memória e esquecimento']"
431,20,431_tristeza_desapontamento_desilusão_,"['tristeza', 'desapontamento', 'desilusão', '', '', '', '', '', '', '']","['desilusão e tristeza', 'desilusão e tristeza', 'desilusão e tristeza']"
432,20,432_expectativas_ambição_desejos_ambições,"['expectativas', 'ambição', 'desejos', 'ambições', 'aspirações', 'correspondidas', 'competitividade', 'instinto', 'objetivos', 'expectativa']","['desejos e expectativas', 'desejos e expectativas', 'desejos e expectativas']"
433,20,433_expectativas_entre_realidade_desencontro,"['expectativas', 'entre', 'realidade', 'desencontro', 'expectativa', 'discrepância', 'versus', 'vs', 'conflito', 'confusão']","['desencontro entre expectativas e realidade', 'desencontro entre realidade e expectativas', 'desencontro entre expectativas e realidade']"
434,20,434_solidão_choro_solitude_sofrimento,"['solidão', 'choro', 'solitude', 'sofrimento', 'de', '', '', '', '', '']","['sofrimento e solidão', 'sofrimento e solidão', 'sofrimento e solidão']"
435,20,435_morte_falecimento_uma_falecimentos,"['morte', 'falecimento', 'uma', 'falecimentos', 'longevidade', 'sentimento', 'do', 'amado', 'fim', 'relação']","['morte do relacionamento', 'falecimento de uma relação amorosa', 'falecimento de uma relação']"
436,20,436_perseverança_persistência_diante_sucesso,"['perseverança', 'persistência', 'diante', 'sucesso', 'resistência', 'desafios', 'otimismo', 'entrega', 'superação', 'sobrevivência']","['desânimo e perseverança', 'perseverança e desânimo', 'perseverança']"
437,20,437_ruptura_depois_rupturas_ameuzas,"['ruptura', 'depois', 'rupturas', 'ameuzas', 'desdém', 'desfeitos', 'desencontros', 'pertinência', 'conflietos', 'fase']","['depois da ruptura', 'desapego e ruptura', 'ruptura e confusão']"
438,20,438_obstáculos_superar_superando_para,"['obstáculos', 'superar', 'superando', 'para', 'luta', 'ressentimentos', 'aprender', 'superação', 'contra', 'interior']","['vontade de superar obstáculos', 'superar obstáculos', 'superar obstáculos']"
439,20,439_dependência_afetiva_pleito_sobrejetivação,"['dependência', 'afetiva', 'pleito', 'sobrejetivação', 'caridade', 'dependências', 'ajuda', 'desigual', 'autorização', 'inseparabilidade']","['dependência afetiva', 'dependência afetiva', 'dependência afetiva']"
440,20,440_no_dificuldades_relativas_desafios,"['no', 'dificuldades', 'relativas', 'desafios', 'uma', 'um', 'relacionamento', 'em', 'do', 'relação']","['dificuldades no relacionamento', 'dificuldades no relacionamento', 'dificuldades no relacionamento']"
441,20,441_ideal_autênticos_saudável_procuração,"['ideal', 'autênticos', 'saudável', 'procuração', 'um', 'entregar', 'proximidade', 'relacionamento', 'necessidade', 'busca']","['busca por relacionamentos autênticos', 'busca por relacionamento ideal', 'busca por um relacionamento saudável']"
442,20,442_discussões_discussão_conflietos_conflitos,"['discussões', 'discussão', 'conflietos', 'conflitos', 'confronto', 'confliktos', 'conflicto', 'conflito', 'confusão', '']","['conflitos e discussões', 'conflitos e discussões', 'conflitos e discussões']"
443,20,443_angústia_desconforto_desespero_,"['angústia', 'desconforto', 'desespero', '', '', '', '', '', '', '']","['desespero e angústia', 'desespero e angústia', 'desespero e angústia']"
444,20,444_resta_deixo_passou_aquilo,"['resta', 'deixo', 'passou', 'aquilo', 'que', 'poço', 'trás', 'deixado', 'foi', 'no']","['aquilo que resta', 'aquilo que resta', 'aquilo que resta']"
445,19,445_melhorar_novas_crescer_melhoria,"['melhorar', 'novas', 'crescer', 'melhoria', 'mudar', 'melhoramento', 'melhora', 'oportunidades', 'zona', 'rural']","['vontade de mudar e melhorar', 'vontade de mudar e melhorar', 'vontade de mudar e melhorar']"
446,19,446_ressentimento_descontentamento_insatisfação_desilusão,"['ressentimento', 'descontentamento', 'insatisfação', 'desilusão', 'desapontamento', 'desamor', 'decepção', 'desânimo', '', '']","['desilusão e ressentimento', 'desilusão e ressentimento', 'desilusão e ressentimento']"
447,19,447_segurança_autoconfiança_autoproteção_autoestima,"['segurança', 'autoconfiança', 'autoproteção', 'autoestima', 'fraca', 'autoconhecimento', 'defesa', 'autoafirmação', 'autoaceitação', 'vulnerabilidade']","['autoconfiança e segurança', 'autoconfiança e segurança', 'autoconfiança e segurança']"
448,19,448_traição_dor_vulnerabilidade_sofrimento,"['traição', 'dor', 'vulnerabilidade', 'sofrimento', 'por', '', '', '', '', '']","['traição e dor', 'traição e dor', 'traição e dor']"
449,19,449_angústia_amargura_sensação_suffering,"['angústia', 'amargura', 'sensação', 'suffering', 'heartache', 'solidariedade', 'desgosto', 'preocupação', 'agonia', 'fúria']","['sofrimento e angústia', 'sofrimento e angústia', 'sofrimento e angústia']"
450,19,450_infância_memória__,"['infância', 'memória', '', '', '', '', '', '', '', '']","['infância e memória', 'infância e memória', 'infância e memória']"
451,19,451_tensa_tensos_tensivo_tensas,"['tensa', 'tensos', 'tensivo', 'tensas', 'conflituosa', 'dois', 'terminada', 'relação', 'complexa', 'brigas']","['relação tensa', 'relação tensa', 'relação tensa']"
452,19,452_rancor_despeito_ruptura_acrílio,"['rancor', 'despeito', 'ruptura', 'acrílio', 'separacão', 'acrímonia', 'despedida', '', '', '']","['despeito e rancor', 'despeito e rancor', 'despeito e rancor']"
453,19,453_cuidado_proteção_cuidar_apoio,"['cuidado', 'proteção', 'cuidar', 'apoio', 'pedidos', 'proteger', 'ajuda', 'responsabilidade', 'vontade', 'de']","['proteção e cuidado', 'proteção e cuidado', 'proteção e cuidado']"
454,19,454_desconfiança_confiança_percepções_intimidade,"['desconfiança', 'confiança', 'percepções', 'intimidade', 'erradas', 'insegurança', 'suspeita', 'medo', 'desânimo', '']","['confiança e desconfiança', 'confiança e desconfiança', 'confiança e desconfiança']"
455,19,455_felicidade_busca_significado_conexão,"['felicidade', 'busca', 'significado', 'conexão', 'por', 'amizade', '', '', '', '']","['busca por felicidade', 'busca por felicidade', 'busca por felicidade']"
456,19,456_autoestima_identidade_estima_individualidade,"['autoestima', 'identidade', 'estima', 'individualidade', 'ego', 'auto', 'afirmação', 'percepção', 'autodeterminação', 'crise']","['autoestima e identidade', 'identidade e autoestima', 'identidade e autoestima']"
457,19,457_descobri_fiz_encontrei_sugestos,"['descobri', 'fiz', 'encontrei', 'sugestos', 'eu', 'meus', 'achei', 'estão', 'aqui', 'aquilo']","['aquilo que eu descobri', 'aquilo que eu descobri', 'aquilo que eu descobri']"
458,19,458_autenticidade_sinceridade_integridade_aceitação,"['autenticidade', 'sinceridade', 'integridade', 'aceitação', 'honestidade', 'realidade', 'busca', 'por', '', '']","['autenticidade e sinceridade', 'autenticidade e sinceridade', 'autenticidade e sinceridade']"
459,19,459_sentimentos_solidão_após_intensos,"['sentimentos', 'solidão', 'após', 'intensos', 'sentimentais', 'pensamentos', 'uma', 'lembranças', 'saudade', 'relacionamentos']","['relacionamentos e sentimentos', 'relacionamentos e sentimentos', 'relacionamentos e sentimentos']"
460,19,460_melancolia_pesadelo_melanchia_melancholia,"['melancolia', 'pesadelo', 'melanchia', 'melancholia', 'sofrimento', '', '', '', '', '']","['sofrimento e melancolia', 'sofrimento e melancolia', 'sofrimento e melancolia']"
461,19,461_duelo_emocional_sintomas_cura,"['duelo', 'emocional', 'sintomas', 'cura', 'emoções', 'emoção', 'sentimental', 'dor', 'crise', 'pela']","['sofrimento emocional', 'sintomas de dor sentimental', 'duelo emocional']"
462,19,462_obsessão_paixão_atração_,"['obsessão', 'paixão', 'atração', '', '', '', '', '', '', '']","['paixão e obsessão', 'obsessão e paixão', 'paixão e obsessão']"
463,19,463_felizes_sentimentais_memórias_intensos,"['felizes', 'sentimentais', 'memórias', 'intensos', 'tristes', 'sensuais', 'eróticas', 'partidos', 'sentimental', 'sentimentos']","['memórias sentimentais', 'memórias sentimentais', 'memórias felizes e sentimentais']"
464,19,464_romantismo_romântico_namoros_intensas,"['romantismo', 'romântico', 'namoros', 'intensas', 'românticas', 'romântica', 'paixões', 'paixão', 'euforia', 'ilusões']","['romantismo e paixão', 'romantismo e paixão', 'romantismo e paixão']"
465,18,465_familiar_familiares_conflitos_família,"['familiar', 'familiares', 'conflitos', 'família', 'parental', 'conflito', 'ruptura', 'com', 'vida', 'desilusão']","['conflito familiar', 'conflito familiar', 'vida familiar e conflitos']"
466,18,466_reconhecimento_afirmação_pelo_validação,"['reconhecimento', 'afirmação', 'pelo', 'validação', 'tolerância', 'encontro', 'valorização', 'busca', 'compreensão', 'luta']","['busca por reconhecimento', 'busca por reconhecimento', 'busca por reconhecimento']"
467,18,467_pela_luta_internas_lutando,"['pela', 'luta', 'internas', 'lutando', 'lutas', 'liberdade', 'busca', 'por', '', '']","['luta pela liberdade', 'luta pela liberdade', 'luta pela liberdade']"
468,18,468_amizade_despedida_fim_uma,"['amizade', 'despedida', 'fim', 'uma', 'relação', 'ou', 'de', '', '', '']","['amizade e despedida', 'amizade e despedida', 'amizade e despedida']"
469,18,469_infância_crescimento_infantil_novidade,"['infância', 'crescimento', 'infantil', 'novidade', 'juventude', 'desenvolvimento', '', '', '', '']","['infância e crescimento', 'infância e crescimento', 'infância e crescimento']"
470,18,470_experiências_experiência_aprendizado_as,"['experiências', 'experiência', 'aprendizado', 'as', 'novas', 'aprender', 'relato', 'com', 'importância', 'aprendizagem']","['aprendizado com as experiências', 'aprendizado com as experiências', 'aprendizado com as experiências']"
471,18,471_destino_reflexões_sobre_como,"['destino', 'reflexões', 'sobre', 'como', 'vida', 'perguntas', 'reflexão', 'um', '', '']","['reflexões sobre a vida e o destino', 'reflexões sobre a vida e o destino', 'reflexões sobre a vida e o destino']"
472,18,472_insatisfação_mau_irritabilidade_humor,"['insatisfação', 'mau', 'irritabilidade', 'humor', 'frustração', 'descontentamento', 'satisfação', '', '', '']","['frustração e insatisfação', 'insatisfação e frustração', 'frustração e insatisfação']"
473,18,473_rural_rurale_trabalho_natureza,"['rural', 'rurale', 'trabalho', 'natureza', 'tradições', 'ruralidade', 'escapismos', 'costumes', 'rádica', 'folclore']","['natureza e vida rural', 'vida rural e aprendizado', 'vida rural']"
474,18,474_ciúmes_ciúme_secreto_amorosos,"['ciúmes', 'ciúme', 'secreto', 'amorosos', 'fogo', 'romance', 'amor', 'relação', 'paixão', 'relacionamento']","['amor e ciúmes', 'amor e ciúmes', 'amor e ciúmes']"
475,18,475_felicidade_autoamor_sorte_ternura,"['felicidade', 'autoamor', 'sorte', 'ternura', 'perfeição', 'procura', 'no', 'pelo', 'alegria', 'satisfação']","['felicidade e amor', 'amor e felicidade', 'amor e felicidade']"
